HOG,Orthogroup,product,genes
N0.HOG0014605,OG0013441,chromosome unknown C2orf73 homolog,CUNH2ORF73 C4H2ORF73
N0.HOG0014605,OG0013441,chromosome 4 C2orf73 homolog,CUNH2ORF73 C4H2ORF73
N0.HOG0014606,OG0013442,spectrin beta  non-erythrocytic 1,SPTBN1
N0.HOG0014606,OG0013442,,SPTBN1
N0.HOG0014606,OG0013442,spectrin beta chain  non-erythrocytic 1,SPTBN1
N0.HOG0014607,OG0013443,reticulon 4,RTN4
N0.HOG0014608,OG0013444,clathrin heavy chain linker domain containing 1,CLHC1
N0.HOG0014609,OG0013445,mitochondrial translational initiation factor 2,MTIF2
N0.HOG0014609,OG0013445,,MTIF2
N0.HOG0014610,OG0013446,prolyl-tRNA synthetase associated domain-containing protein 1-like,PRORSD1
N0.HOG0014610,OG0013446,,PRORSD1
N0.HOG0014610,OG0013446,prolyl-tRNA synthetase associated domain-containing protein 1,PRORSD1
N0.HOG0014611,OG0013447,coiled-coil domain containing 88A,CCDC88A
N0.HOG0014611,OG0013447,,CCDC88A
N0.HOG0014612,OG0013448,cilia and flagella associated protein 36,CFAP36
N0.HOG0014613,OG0013449,protein phosphatase 4 regulatory subunit 3B,PPP4R3B 
N0.HOG0014613,OG0013449,,PPP4R3B 
N0.HOG0014613,OG0013449,serine/threonine-protein phosphatase 4 regulatory subunit 3B,PPP4R3B 
N0.HOG0014614,OG0013450,polyribonucleotide nucleotidyltransferase 1,PNPT1
N0.HOG0014614,OG0013450,,PNPT1
N0.HOG0014615,OG0013451,EGF containing fibulin extracellular matrix protein 1,EFEMP1
N0.HOG0014615,OG0013451,,EFEMP1
N0.HOG0014616,OG0013452,coiled-coil domain containing 85A,CCDC85A
N0.HOG0014616,OG0013452,,CCDC85A
N0.HOG0014617,OG0013453,protocadherin 18,PCDH18
N0.HOG0014617,OG0013453,,PCDH18
N0.HOG0014618,OG0013454,solute carrier family 7 member 11,SLC7A11
N0.HOG0014618,OG0013454,,SLC7A11
N0.HOG0014619,OG0013455,nocturnin,NOCT CCRN4L
N0.HOG0014619,OG0013455,,NOCT CCRN4L
N0.HOG0014620,OG0013456,E74 like ETS transcription factor 2,ELF2
N0.HOG0014620,OG0013456,,ELF2
N0.HOG0014621,OG0013457,SET domain containing 7  histone lysine methyltransferase,SETD7
N0.HOG0014621,OG0013457,SET domain containing lysine methyltransferase 7,SETD7
N0.HOG0014622,OG0013458,vacuole membrane protein 1,VMP1 
N0.HOG0014622,OG0013458,,VMP1 
N0.HOG0014622,OG0013458,vacuole membrane protein 1-like,VMP1 
N0.HOG0014623,OG0013459,peptidyl-tRNA hydrolase 2,PTRH2
N0.HOG0014623,OG0013459,,PTRH2
N0.HOG0014624,OG0013460,zinc finger HIT-type containing 3,ZNHIT3
N0.HOG0014625,OG0013461,phosphatidylinositol glycan anchor biosynthesis class W,PIGW
N0.HOG0014626,OG0013462,gametogenetin binding protein 2,GGNBP2
N0.HOG0014626,OG0013462,,GGNBP2
N0.HOG0014627,OG0013463,mitochondrial rRNA methyltransferase 1,MRM1
N0.HOG0014628,OG0013464,NEDD4-binding protein 1-like,KHNYN
N0.HOG0014628,OG0013464,KH and NYN domain containing,KHNYN
N0.HOG0014628,OG0013464,protein KHNYN-like,KHNYN
N0.HOG0014629,OG0013465,short chain dehydrogenase/reductase family 39U member 1,SDR39U1
N0.HOG0014630,OG0013466,ER membrane protein complex subunit 4,EMC4
N0.HOG0014630,OG0013466,,EMC4
N0.HOG0014631,OG0013467,solute carrier family 12 member 6,SLC12A6
N0.HOG0014631,OG0013467,,SLC12A6
N0.HOG0014632,OG0013468,NOP10 ribonucleoprotein,NOP10
N0.HOG0014632,OG0013468,,NOP10
N0.HOG0014632,OG0013468,H/ACA ribonucleoprotein complex subunit 3,NOP10
N0.HOG0014633,OG0013469,lysophosphatidylcholine acyltransferase 4,LPCAT4
N0.HOG0014633,OG0013469,,LPCAT4
N0.HOG0014634,OG0013470,olfactory receptor 4Q2-like,OR4Q2
N0.HOG0014634,OG0013470,,OR4Q2
N0.HOG0014635,OG0013471,poly(ADP-ribose) polymerase 2,PARP2
N0.HOG0014635,OG0013471,,PARP2
N0.HOG0014636,OG0013472,solute carrier family 12 member 3-like,
N0.HOG0014636,OG0013472,solute carrier family 12 member 3,
N0.HOG0014637,OG0013473,O-sialoglycoprotein endopeptidase,OSGEP
N0.HOG0014637,OG0013473,,OSGEP
N0.HOG0014638,OG0013474,apurinic/apyrimidinic endodeoxyribonuclease 1,APEX1
N0.HOG0014638,OG0013474,,APEX1
N0.HOG0014639,OG0013475,phosphatidylinositol-4 5-bisphosphate 4-phosphatase 1,PIP4P1
N0.HOG0014639,OG0013475,,PIP4P1
N0.HOG0014640,OG0013476,purine nucleoside phosphorylase,PNP
N0.HOG0014641,OG0013477,ribonuclease-like,
N0.HOG0014642,OG0013478,peroxisome proliferator activated receptor gamma,PPARG 
N0.HOG0014642,OG0013478,,PPARG 
N0.HOG0014642,OG0013478,peroxisome proliferator-activated receptor gamma-like,PPARG 
N0.HOG0014643,OG0013479,TAM41 mitochondrial translocator assembly and maintenance homolog,TAMM41
N0.HOG0014643,OG0013479,,TAMM41
N0.HOG0014644,OG0013480,vestigial like family member 4,VGLL4
N0.HOG0014644,OG0013480,,VGLL4
N0.HOG0014645,OG0013481,autophagy related 7,ATG7
N0.HOG0014645,OG0013481,,ATG7
N0.HOG0014646,OG0013482,histamine receptor H1,HRH1
N0.HOG0014647,OG0013483,high-affinity choline transporter 1-like,
N0.HOG0014648,OG0013484,mediator complex subunit 17,MED17 
N0.HOG0014648,OG0013484,,MED17 
N0.HOG0014648,OG0013484,mediator of RNA polymerase II transcription subunit 17-like,MED17 
N0.HOG0014649,OG0013485,cap methyltransferase 2,CMTR2
N0.HOG0014649,OG0013485,,CMTR2
N0.HOG0014650,OG0013486,Ly1 antibody reactive,LYAR
N0.HOG0014651,OG0013487,zinc finger and BTB domain containing 49,ZBTB49
N0.HOG0014652,OG0013488,neuronal vesicle trafficking associated 1,NSG1
N0.HOG0014652,OG0013488,,NSG1
N0.HOG0014653,OG0013489,syntaxin 18,STX18
N0.HOG0014653,OG0013489,,STX18
N0.HOG0014654,OG0013490,C3a anaphylatoxin chemotactic receptor-like,C3AR1
N0.HOG0014654,OG0013490,complement C3a receptor 1,C3AR1
N0.HOG0014654,OG0013490,C3a anaphylatoxin chemotactic receptor,C3AR1
N0.HOG0014655,OG0013491,forkhead box J2,FOXJ2
N0.HOG0014655,OG0013491,,FOXJ2
N0.HOG0014656,OG0013492,solute carrier family 2  facilitated glucose transporter member 3-like,SLC2A3
N0.HOG0014656,OG0013492,,SLC2A3
N0.HOG0014657,OG0013493,SH3 domain and tetratricopeptide repeats 1,SH3TC1
N0.HOG0014657,OG0013493,,SH3TC1
N0.HOG0014658,OG0013494,potassium voltage-gated channel interacting protein 4,KCNIP4
N0.HOG0014658,OG0013494,,KCNIP4
N0.HOG0014659,OG0013495,adhesion G protein-coupled receptor A3,ADGRA3
N0.HOG0014659,OG0013495,,ADGRA3
N0.HOG0014660,OG0013496,lysosomal acid lipase/cholesteryl ester hydrolase-like,
N0.HOG0014660,OG0013496,putative lysosomal acid lipase/cholesteryl ester hydrolase,
N0.HOG0014660,OG0013496,lysosomal acid lipase/cholesteryl ester hydrolase,
N0.HOG0014661,OG0013497,pantothenate kinase 1,PANK1 PANK3 PANK2
N0.HOG0014661,OG0013497,,PANK1 PANK3 PANK2
N0.HOG0014662,OG0013498,kinesin family member 20B,KIF20B
N0.HOG0014663,OG0013499,5-hydroxytryptamine receptor 7,HTR7
N0.HOG0014663,OG0013499,,HTR7
N0.HOG0014664,OG0013500,polycomb group ring finger 5,PCGF5
N0.HOG0014664,OG0013500,,PCGF5
N0.HOG0014665,OG0013501,HECT domain E3 ubiquitin protein ligase 2,HECTD2
N0.HOG0014665,OG0013501,,HECTD2
N0.HOG0014666,OG0013502,protein phosphatase 1 regulatory subunit 3C,PPP1R3C
N0.HOG0014666,OG0013502,,PPP1R3C
N0.HOG0014667,OG0013503,tankyrase 2,TNKS2
N0.HOG0014667,OG0013503,,TNKS2
N0.HOG0014668,OG0013504,NOC3 like DNA replication regulator,NOC3L
N0.HOG0014669,OG0013505,phospholipase C epsilon 1,PLCE1
N0.HOG0014669,OG0013505,,PLCE1
N0.HOG0014670,OG0013506,solute carrier family 35 member G1,SLC35G1
N0.HOG0014671,OG0013507,leucine rich glioma inactivated 1,LGI1
N0.HOG0014671,OG0013507,,LGI1
N0.HOG0014672,OG0013508,protein FRA10AC1,
N0.HOG0014673,OG0013509,phosphodiesterase 6C,PDE6C
N0.HOG0014673,OG0013509,,PDE6C
N0.HOG0014674,OG0013510,retinol binding protein 4,RBP4
N0.HOG0014674,OG0013510,,RBP4
N0.HOG0014675,OG0013511,centrosomal protein 55,CEP55
N0.HOG0014675,OG0013511,,CEP55
N0.HOG0014676,OG0013512,myoferlin,MYOF
N0.HOG0014677,OG0013513,cytochrome P450 26A1,CYP26A1 
N0.HOG0014677,OG0013513,,CYP26A1 
N0.HOG0014677,OG0013513,cytochrome P450 26A1-like,CYP26A1 
N0.HOG0014678,OG0013514,exocyst complex component 6,EXOC6
N0.HOG0014678,OG0013514,,EXOC6
N0.HOG0014679,OG0013515,hematopoietically expressed homeobox,HHEX
N0.HOG0014679,OG0013515,,HHEX
N0.HOG0014680,OG0013516,membrane associated ring-CH-type finger 5,MARCHF5 MARCH5
N0.HOG0014680,OG0013516,,MARCHF5 MARCH5
N0.HOG0014681,OG0013517,ER membrane associated RNA degradation,ERMARD 
N0.HOG0014681,OG0013517,endoplasmic reticulum membrane-associated RNA degradation protein,ERMARD 
N0.HOG0014682,OG0013518,dynein light chain Tctex-type 2,DYNLT2 TCTE3
N0.HOG0014682,OG0013518,t-complex-associated-testis-expressed 3,DYNLT2 TCTE3
N0.HOG0014683,OG0013519,chromosome unknown C6orf120 homolog,CUNH6ORF120 C4H6ORF120
N0.HOG0014683,OG0013519,chromosome 4 C6orf120 homolog,CUNH6ORF120 C4H6ORF120
N0.HOG0014684,OG0013520,WD repeat domain 27,WDR27
N0.HOG0014684,OG0013520,,WDR27
N0.HOG0014685,OG0013521,malic enzyme 2,ME2
N0.HOG0014685,OG0013521,,ME2
N0.HOG0014686,OG0013522,elaC ribonuclease Z 1,ELAC1
N0.HOG0014686,OG0013522,,ELAC1
N0.HOG0014687,OG0013523,SMAD family member 4,SMAD4
N0.HOG0014687,OG0013523,,SMAD4
N0.HOG0014688,OG0013524,centrosomal protein 85 like,CEP85L
N0.HOG0014689,OG0013525,NUS1 dehydrodolichyl diphosphate synthase subunit,NUS1
N0.HOG0014689,OG0013525,,NUS1
N0.HOG0014689,OG0013525,NUS1  dehydrodolichyl diphosphate synthase subunit,NUS1
N0.HOG0014690,OG0013526,golgi associated PDZ and coiled-coil motif containing,GOPC
N0.HOG0014690,OG0013526,,GOPC
N0.HOG0014691,OG0013527,vestigial like family member 2,VGLL2
N0.HOG0014691,OG0013527,,VGLL2
N0.HOG0014692,OG0013528,regulatory factor X6,RFX6
N0.HOG0014692,OG0013528,,RFX6
N0.HOG0014693,OG0013529,G protein-coupled receptor class C group 6 member A,GPRC6A
N0.HOG0014693,OG0013529,,GPRC6A
N0.HOG0014694,OG0013530,zinc finger containing ubiquitin peptidase 1,ZUP1
N0.HOG0014695,OG0013531,sorting nexin 7,SNX7
N0.HOG0014695,OG0013531,,SNX7
N0.HOG0014696,OG0013532,phospholipid phosphatase related 5,PLPPR5
N0.HOG0014696,OG0013532,,PLPPR5
N0.HOG0014696,OG0013532,phospholipid phosphatase-related protein type 5-like,PLPPR5
N0.HOG0014697,OG0013533,phospholipid phosphatase related 4,PLPPR4
N0.HOG0014697,OG0013533,,PLPPR4
N0.HOG0014698,OG0013534,palmdelphin,PALMD
N0.HOG0014699,OG0013535,amylo-alpha-1  6-glucosidase  4-alpha-glucanotransferase,AGL
N0.HOG0014699,OG0013535,,AGL
N0.HOG0014700,OG0013536,ribosomal protein L5,RPL5
N0.HOG0014700,OG0013536,,RPL5
N0.HOG0014701,OG0013537,ecotropic viral integration site 5,EVI5
N0.HOG0014701,OG0013537,,EVI5
N0.HOG0014702,OG0013538,growth factor independent 1 transcriptional repressor,GFI1
N0.HOG0014702,OG0013538,,GFI1
N0.HOG0014703,OG0013539,PHD finger protein 24,PHF24
N0.HOG0014704,OG0013540,interleukin 11 receptor subunit alpha,IL11RA 
N0.HOG0014704,OG0013540,interleukin-11 receptor subunit alpha-like,IL11RA 
N0.HOG0014705,OG0013541,Rho guanine nucleotide exchange factor 25,ARHGEF25
N0.HOG0014705,OG0013541,,ARHGEF25
N0.HOG0014706,OG0013542,transcription factor Sp5-like,
N0.HOG0014707,OG0013543,solute carrier family 26 member 10-like,SLC26A10
N0.HOG0014707,OG0013543,solute carrier family 26 member 10,SLC26A10
N0.HOG0014708,OG0013544,beta-1 4-N-acetyl-galactosaminyltransferase 1,B4GALNT1
N0.HOG0014708,OG0013544,,B4GALNT1
N0.HOG0014709,OG0013545,OS9 endoplasmic reticulum lectin,OS9
N0.HOG0014709,OG0013545,,OS9
N0.HOG0014709,OG0013545,OS9  endoplasmic reticulum lectin,OS9
N0.HOG0014710,OG0013546,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-A-like,C1GALT1A
N0.HOG0014710,OG0013546,,C1GALT1A
N0.HOG0014710,OG0013546,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-B-like,C1GALT1A
N0.HOG0014711,OG0013547,collagen type II alpha 1 chain,COL2A1
N0.HOG0014711,OG0013547,,COL2A1
N0.HOG0014712,OG0013548,phosphofructokinase  muscle,PFKM
N0.HOG0014712,OG0013548,,PFKM
N0.HOG0014712,OG0013548,ATP-dependent 6-phosphofructokinase  muscle type,PFKM
N0.HOG0014713,OG0013549,ankyrin repeat and SOCS box containing 8,ASB8
N0.HOG0014713,OG0013549,,ASB8
N0.HOG0014714,OG0013550,zinc finger protein 436-like,
N0.HOG0014714,OG0013550,zinc finger protein 787-like,
N0.HOG0014714,OG0013550,zinc finger protein 286A-like,
N0.HOG0014715,OG0013551,prefoldin subunit 5,PFDN5
N0.HOG0014715,OG0013551,,PFDN5
N0.HOG0014716,OG0013552,extra spindle pole bodies like 1  separase,ESPL1
N0.HOG0014716,OG0013552,,ESPL1
N0.HOG0014717,OG0013553,major facilitator superfamily domain containing 5,MFSD5
N0.HOG0014717,OG0013553,,MFSD5
N0.HOG0014718,OG0013554,RAB28  member RAS oncogene family,RAB28
N0.HOG0014718,OG0013554,,RAB28
N0.HOG0014719,OG0013555,ADP-ribose/CDP-alcohol diphosphatase  manganese dependent,ADPRM
N0.HOG0014720,OG0013556,transmembrane protein 220,TMEM220
N0.HOG0014721,OG0013557,mitogen-activated protein kinase kinase 4,MAP2K4
N0.HOG0014721,OG0013557,,MAP2K4
N0.HOG0014722,OG0013558,myocardin,MYOCD
N0.HOG0014723,OG0013559,StAR related lipid transfer domain containing 6,STARD6
N0.HOG0014724,OG0013560,chromosome unknown C18orf54 homolog,CUNH18ORF54 C3H18ORF54
N0.HOG0014724,OG0013560,chromosome 3 C18orf54 homolog,CUNH18ORF54 C3H18ORF54
N0.HOG0014725,OG0013561,thioredoxin like 1,TXNL1
N0.HOG0014725,OG0013561,,TXNL1
N0.HOG0014726,OG0013562,ST8 alpha-N-acetyl-neuraminide alpha-2 8-sialyltransferase 3,ST8SIA3
N0.HOG0014726,OG0013562,,ST8SIA3
N0.HOG0014727,OG0013563,one cut homeobox 2,ONECUT2 
N0.HOG0014727,OG0013563,,ONECUT2 
N0.HOG0014727,OG0013563,one cut domain family member 2-like,ONECUT2 
N0.HOG0014728,OG0013564,caveolae associated protein 2,CAVIN2
N0.HOG0014728,OG0013564,,CAVIN2
N0.HOG0014729,OG0013565,nucleic acid binding protein 1,NABP1
N0.HOG0014730,OG0013566,testis-specific serine/threonine-protein kinase 6-like,TSSK6
N0.HOG0014730,OG0013566,,TSSK6
N0.HOG0014731,OG0013567,testis-specific serine/threonine-protein kinase 6-like,TSSK6
N0.HOG0014731,OG0013567,,TSSK6
N0.HOG0014732,OG0013568,signal transducer and activator of transcription 1,STAT1
N0.HOG0014732,OG0013568,,STAT1
N0.HOG0014733,OG0013569,glutaminase,GLS 
N0.HOG0014733,OG0013569,,GLS 
N0.HOG0014733,OG0013569,glutaminase kidney isoform  mitochondrial,GLS 
N0.HOG0014734,OG0013570,NGFI-A binding protein 1,NAB1
N0.HOG0014734,OG0013570,,NAB1
N0.HOG0014735,OG0013571,3-hydroxyisobutyryl-CoA hydrolase,HIBCH 
N0.HOG0014735,OG0013571,3-hydroxyisobutyryl-CoA hydrolase  mitochondrial,HIBCH 
N0.HOG0014736,OG0013572,myostatin,MSTN
N0.HOG0014736,OG0013572,,MSTN
N0.HOG0014737,OG0013573,PMS1 homolog 1  mismatch repair system component,PMS1
N0.HOG0014737,OG0013573,,PMS1
N0.HOG0014738,OG0013574,O-sialoglycoprotein endopeptidase like 1,OSGEPL1
N0.HOG0014738,OG0013574,,OSGEPL1
N0.HOG0014739,OG0013575,ankyrin and armadillo repeat containing,ANKAR 
N0.HOG0014739,OG0013575,ankyrin and armadillo repeat-containing protein-like,ANKAR 
N0.HOG0014740,OG0013576,asparagine synthetase domain containing 1,ASNSD1
N0.HOG0014740,OG0013576,,ASNSD1
N0.HOG0014741,OG0013577,WD repeat domain 75,WDR75
N0.HOG0014741,OG0013577,,WDR75
N0.HOG0014742,OG0013578,solute carrier family 40 member 1,SLC40A1
N0.HOG0014743,OG0013579,mucin 6  oligomeric mucus/gel-forming,MUC6 
N0.HOG0014743,OG0013579,,MUC6 
N0.HOG0014743,OG0013579,mucin-6,MUC6 
N0.HOG0014744,OG0013580,chitinase domain containing 1,CHID1
N0.HOG0014744,OG0013580,,CHID1
N0.HOG0014745,OG0013581,tetraspanin 4,TSPAN4 
N0.HOG0014745,OG0013581,,TSPAN4 
N0.HOG0014745,OG0013581,tetraspanin-4,TSPAN4 
N0.HOG0014746,OG0013582,CD151 molecule (Raph blood group),CD151
N0.HOG0014747,OG0013583,calcium release activated channel regulator 2B,CRACR2B EFCAB4A
N0.HOG0014747,OG0013583,,CRACR2B EFCAB4A
N0.HOG0014748,OG0013584,patatin like phospholipase domain containing 2,PNPLA2
N0.HOG0014748,OG0013584,,PNPLA2
N0.HOG0014749,OG0013585,p53-induced death domain protein 1,PIDD1
N0.HOG0014749,OG0013585,,PIDD1
N0.HOG0014750,OG0013586,solute carrier family 25 member 22,SLC25A22
N0.HOG0014750,OG0013586,,SLC25A22
N0.HOG0014751,OG0013587,cell cycle exit and neuronal differentiation 1,CEND1
N0.HOG0014751,OG0013587,,CEND1
N0.HOG0014752,OG0013588,glutamine amidotransferase like class 1 domain containing 1,GATD1
N0.HOG0014753,OG0013589,cadherin related family member 5,CDHR5
N0.HOG0014754,OG0013590,Ras association domain family member 7,RASSF7 
N0.HOG0014754,OG0013590,,RASSF7 
N0.HOG0014754,OG0013590,ras association domain-containing protein 8,RASSF7 
N0.HOG0014755,OG0013591,nuclear receptor subfamily 4 group A member 3,NR4A3 
N0.HOG0014755,OG0013591,,NR4A3 
N0.HOG0014756,OG0013592,immunoglobulin superfamily member 3,IGSF3
N0.HOG0014757,OG0013593,ADP-ribosylarginine hydrolase,ADPRH
N0.HOG0014758,OG0013594,translocase of inner mitochondrial membrane domain containing 1,TIMMDC1
N0.HOG0014759,OG0013595,protein O-glucosyltransferase 1,POGLUT1
N0.HOG0014760,OG0013596,BCL9 transcription coactivator,BCL9
N0.HOG0014760,OG0013596,,BCL9
N0.HOG0014760,OG0013596,B cell CLL/lymphoma 9,BCL9
N0.HOG0014761,OG0013597,acid phosphatase 6  lysophosphatidic,ACP6
N0.HOG0014762,OG0013598,gap junction protein alpha 5,GJA5
N0.HOG0014762,OG0013598,,GJA5
N0.HOG0014763,OG0013599,gap junction protein alpha 8,GJA8
N0.HOG0014763,OG0013599,,GJA8
N0.HOG0014764,OG0013600,G protein-coupled receptor 89B,GPR89B GPR89 GPR89A
N0.HOG0014764,OG0013600,,GPR89B GPR89 GPR89A
N0.HOG0014764,OG0013600,Golgi pH regulator,GPR89B GPR89 GPR89A
N0.HOG0014765,OG0013601,PDZ domain containing 1,PDZK1
N0.HOG0014765,OG0013601,,PDZK1
N0.HOG0014766,OG0013602,5-hydroxytryptamine receptor 1F,HTR1F
N0.HOG0014766,OG0013602,,HTR1F
N0.HOG0014767,OG0013603,POU class 1 homeobox 1,POU1F1
N0.HOG0014767,OG0013603,,POU1F1
N0.HOG0014768,OG0013604,charged multivesicular body protein 2B,CHMP2B
N0.HOG0014768,OG0013604,,CHMP2B
N0.HOG0014769,OG0013605,vestigial like family member 3,VGLL3
N0.HOG0014769,OG0013605,,VGLL3
N0.HOG0014770,OG0013606,cell adhesion molecule 2,CADM2 
N0.HOG0014770,OG0013606,,CADM2 
N0.HOG0014770,OG0013606,cell adhesion molecule 2-like,CADM2 
N0.HOG0014771,OG0013607,SPHK1 interactor  AKAP domain containing,SPHKAP
N0.HOG0014772,OG0013608,solute carrier family 19 member 3,SLC19A3 
N0.HOG0014772,OG0013608,thiamine transporter 2-like,SLC19A3 
N0.HOG0014773,OG0013609,ArfGAP with FG repeats 1,AGFG1
N0.HOG0014773,OG0013609,,AGFG1
N0.HOG0014774,OG0013610,mitochondrial ribosomal protein L44,MRPL44 MFF
N0.HOG0014774,OG0013610,,MRPL44 MFF
N0.HOG0014774,OG0013610,mitochondrial fission factor,MRPL44 MFF
N0.HOG0014775,OG0013611,collagen type IV alpha 4 chain,COL4A4
N0.HOG0014776,OG0013612,rhomboid domain containing 1,RHBDD1
N0.HOG0014776,OG0013612,,RHBDD1
N0.HOG0014777,OG0013613,insulin receptor substrate 1,IRS1
N0.HOG0014777,OG0013613,,IRS1
N0.HOG0014778,OG0013614,phosphatidylinositol specific phospholipase C X domain containing 3,PLCXD3
N0.HOG0014778,OG0013614,,PLCXD3
N0.HOG0014779,OG0013615,complement component C6-like,
N0.HOG0014779,OG0013615,complement component C6,
N0.HOG0014780,OG0013616,glutamate ionotropic receptor AMPA type subunit 2,GRIA2
N0.HOG0014780,OG0013616,,GRIA2
N0.HOG0014780,OG0013616,glutamate receptor 2-like,GRIA2
N0.HOG0014781,OG0013617,macrophage stimulating 1,MST1
N0.HOG0014781,OG0013617,,MST1
N0.HOG0014782,OG0013618,interferon related developmental regulator 2,IFRD2
N0.HOG0014783,OG0013619,hyaluronidase 3,HYAL3
N0.HOG0014783,OG0013619,,HYAL3
N0.HOG0014783,OG0013619,hyaluronoglucosaminidase 3,HYAL3
N0.HOG0014784,OG0013620,N-alpha-acetyltransferase 80  NatH catalytic subunit,NAA80
N0.HOG0014784,OG0013620,N(alpha)-acetyltransferase 80  NatH catalytic subunit,NAA80
N0.HOG0014785,OG0013621,hyaluronidase 1,HYAL1
N0.HOG0014785,OG0013621,,HYAL1
N0.HOG0014785,OG0013621,hyaluronoglucosaminidase 1,HYAL1
N0.HOG0014786,OG0013622,hyaluronidase 2,HYAL2
N0.HOG0014786,OG0013622,,HYAL2
N0.HOG0014786,OG0013622,hyaluronoglucosaminidase 2,HYAL2
N0.HOG0014787,OG0013623,tumor suppressor 2  mitochondrial calcium regulator,TUSC2
N0.HOG0014788,OG0013624,Ras association domain family member 1,RASSF1
N0.HOG0014788,OG0013624,,RASSF1
N0.HOG0014789,OG0013625,zinc finger MYND-type containing 10,ZMYND10
N0.HOG0014790,OG0013626,NPR2 like  GATOR1 complex subunit,NPRL2
N0.HOG0014790,OG0013626,,NPRL2
N0.HOG0014791,OG0013627,cytochrome b561 domain-containing protein 2,
N0.HOG0014792,OG0013628,transmembrane protein 115,TMEM115
N0.HOG0014793,OG0013629,calcium voltage-gated channel auxiliary subunit alpha2delta 2,CACNA2D2
N0.HOG0014794,OG0013630,zinc finger and BTB domain containing 7C,ZBTB7C 
N0.HOG0014794,OG0013630,,ZBTB7C 
N0.HOG0014794,OG0013630,zinc finger and BTB domain-containing protein 7C-like,ZBTB7C 
N0.HOG0014795,OG0013631,protein phosphatase 1 regulatory inhibitor subunit 1A,PPP1R1A 
N0.HOG0014795,OG0013631,,PPP1R1A 
N0.HOG0014795,OG0013631,protein phosphatase 1 regulatory subunit 1A,PPP1R1A 
N0.HOG0014796,OG0013632,phosphodiesterase 1B,PDE1B PDE1B1
N0.HOG0014796,OG0013632,,PDE1B PDE1B1
N0.HOG0014797,OG0013633,NCK associated protein 1 like,NCKAP1L
N0.HOG0014798,OG0013634,integrin subunit alpha 5,ITGA5
N0.HOG0014798,OG0013634,,ITGA5
N0.HOG0014799,OG0013635,keratin 8,KRT8
N0.HOG0014799,OG0013635,,KRT8
N0.HOG0014800,OG0013636,keratin 18,KRT18
N0.HOG0014800,OG0013636,,KRT18
N0.HOG0014801,OG0013637,eukaryotic translation initiation factor 4B,EIF4B
N0.HOG0014801,OG0013637,,EIF4B
N0.HOG0014802,OG0013638,insulin like growth factor binding protein 6,IGFBP6 
N0.HOG0014802,OG0013638,insulin-like growth factor-binding protein 6,IGFBP6 
N0.HOG0014803,OG0013639,single stranded DNA binding protein 1,SSBP1
N0.HOG0014803,OG0013639,,SSBP1
N0.HOG0014804,OG0013640,WEE2 oocyte meiosis inhibiting kinase,WEE2
N0.HOG0014804,OG0013640,,WEE2
N0.HOG0014804,OG0013640,WEE1 homolog 2,WEE2
N0.HOG0014805,OG0013641,DENN domain containing 11,DENND11 KIAA1147
N0.HOG0014805,OG0013641,,DENND11 KIAA1147
N0.HOG0014805,OG0013641,KIAA1147 ortholog,DENND11 KIAA1147
N0.HOG0014806,OG0013642,acylglycerol kinase,AGK
N0.HOG0014807,OG0013643,regulator of G protein signaling 18,RGS18 
N0.HOG0014807,OG0013643,,RGS18 
N0.HOG0014807,OG0013643,regulator of G-protein signaling 18-like,RGS18 
N0.HOG0014807,OG0013643,regulator of G-protein signaling 18,RGS18 
N0.HOG0014808,OG0013644,regulator of G protein signaling 21,RGS21 
N0.HOG0014808,OG0013644,regulator of G-protein signaling 21-like,RGS21 
N0.HOG0014809,OG0013645,regulator of G-protein signaling 1-like,RGS1
N0.HOG0014809,OG0013645,,RGS1
N0.HOG0014809,OG0013645,regulator of G protein signaling 1,RGS1
N0.HOG0014810,OG0013646,regulator of G protein signaling 13,RGS13
N0.HOG0014811,OG0013647,regulator of G protein signaling 2,RGS2
