# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
228725at32523	Complete	chr1	87465109	87469539	-	237.4	152	https://www.orthodb.org/v10?query=228725at32523	Protein tyrosine phosphatase, mitochondrial 1
228745at32523	Complete	chr5	4268432	4269178	+	421.3	206	https://www.orthodb.org/v10?query=228745at32523	Potassium channel tetramerization domain containing 4
228816at32523	Complete	chr3	36038503	36061392	+	443.8	244	https://www.orthodb.org/v10?query=228816at32523	inositol monophosphatase 1
228819at32523	Complete	chrZ	109803079	109896324	-	358.0	185	https://www.orthodb.org/v10?query=228819at32523	ras suppressor protein 1
228822at32523	Complete	chr13	18089984	18092342	-	438.0	233	https://www.orthodb.org/v10?query=228822at32523	Ras related dexamethasone induced 1
228947at32523	Complete	chr2	380846226	380852129	-	428.6	269	https://www.orthodb.org/v10?query=228947at32523	alpha-2-macroglobulin receptor-associated protein
228948at32523	Complete	chr1	431165782	431191154	-	322.1	233	https://www.orthodb.org/v10?query=228948at32523	tetratricopeptide repeat domain 19 
228949at32523	Complete	chr2	250612588	250617649	-	304.8	222	https://www.orthodb.org/v10?query=228949at32523	store-operated calcium entry-associated regulatory factor
229013at32523	Complete	chr1	138763511	138767335	+	396.3	206	https://www.orthodb.org/v10?query=229013at32523	Mitochondrial ribosomal protein L16
229115at32523	Complete	chr13	995127	1011527	-	438.3	222	https://www.orthodb.org/v10?query=229115at32523	Endonuclease III-like protein 1
229190at32523	Complete	chr5	89617301	89717848	+	460.3	289	https://www.orthodb.org/v10?query=229190at32523	SAM domain, SH3 domain and nuclear localization signals 1
229237at32523	Complete	chr8	27595078	27601829	+	505.3	254	https://www.orthodb.org/v10?query=229237at32523	myelin proteolipid protein isoform X1
229254at32523	Complete	chr1	262580751	262597047	-	587.1	289	https://www.orthodb.org/v10?query=229254at32523	radical S-adenosyl methionine domain-containing protein 2
229316at32523	Complete	chr6	59534812	59569405	+	332.3	223	https://www.orthodb.org/v10?query=229316at32523	15-hydroxyprostaglandin dehydrogenase 
229324at32523	Complete	chr3	49645430	49648099	+	481.7	234	https://www.orthodb.org/v10?query=229324at32523	Snail family transcriptional repressor 2
229340at32523	Complete	chr5	140369773	140378511	-	219.7	203	https://www.orthodb.org/v10?query=229340at32523	Aquaporin
229484at32523	Complete	chr2	128037511	128039627	-	513.1	260	https://www.orthodb.org/v10?query=229484at32523	microfibril-associated glycoprotein 3
229731at32523	Complete	chr4	1774060	1789322	-	386.1	297	https://www.orthodb.org/v10?query=229731at32523	IQ motif containing G
230017at32523	Complete	chr5	36108713	36129215	+	657.7	349	https://www.orthodb.org/v10?query=230017at32523	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
230031at32523	Complete	chr5	5736692	5747812	-	321.5	347	https://www.orthodb.org/v10?query=230031at32523	WW domain-binding protein 4
230037at32523	Complete	chr2	354282607	354292126	-	417.7	281	https://www.orthodb.org/v10?query=230037at32523	F-box only protein 4
230043at32523	Complete	chr7	27497778	27526076	+	506.8	305	https://www.orthodb.org/v10?query=230043at32523	Fasciculation and elongation protein zeta 1
230057at32523	Complete	chr2	238121093	238126355	-	502.7	386	https://www.orthodb.org/v10?query=230057at32523	N-acetylmuramoyl-L-alanine amidase
230130at32523	Complete	chr5	2440895	2441662	-	392.3	226	https://www.orthodb.org/v10?query=230130at32523	leucine-rich repeat-containing protein 18
230230at32523	Complete	chr12	1874972	1878753	-	468.4	235	https://www.orthodb.org/v10?query=230230at32523	GPN-loop GTPase 3
230262at32523	Complete	chr3	190504827	190514559	+	519.4	287	https://www.orthodb.org/v10?query=230262at32523	diencephalon/mesencephalon homeobox protein 1
230279at32523	Complete	chr4	206371154	206380500	-	322.3	328	https://www.orthodb.org/v10?query=230279at32523	proline and serine-rich protein 2
230300at32523	Fragmented	chrZ	98988861	99034279	+	302.7	139	https://www.orthodb.org/v10?query=230300at32523	DOMON domain-containing protein FRRS1L
230348at32523	Complete	chr13	17046925	17051917	+	370.5	208	https://www.orthodb.org/v10?query=230348at32523	rRNA methyltransferase 2, mitochondrial
230361at32523	Complete	chr3	137648873	137654887	-	361.8	212	https://www.orthodb.org/v10?query=230361at32523	phosducin
230456at32523	Complete	chr6	24993862	25014914	+	390.3	209	https://www.orthodb.org/v10?query=230456at32523	Dual adaptor of phosphotyrosine and 3-phosphoinositides 1
230548at32523	Complete	chrZ	52006207	52025395	+	479.9	267	https://www.orthodb.org/v10?query=230548at32523	Post-GPI attachment to proteins 3
230581at32523	Complete	chr4	216095060	216098185	+	494.7	243	https://www.orthodb.org/v10?query=230581at32523	xyloside xylosyltransferase 1
230584at32523	Complete	chr1	376629834	376642012	+	526.9	275	https://www.orthodb.org/v10?query=230584at32523	Transmembrane protein 206
230603at32523	Complete	chr15	16186511	16189198	+	370.5	231	https://www.orthodb.org/v10?query=230603at32523	PHD finger protein 13
230620at32523	Complete	chr3	26897448	26903169	+	597.6	361	https://www.orthodb.org/v10?query=230620at32523	Kruppel like factor 10
230665at32523	Complete	chr3	30157869	30170159	-	452.6	231	https://www.orthodb.org/v10?query=230665at32523	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
230709at32523	Complete	chr4	85664590	85678056	-	403.3	201	https://www.orthodb.org/v10?query=230709at32523	polycomb group RING finger protein 5
230716at32523	Complete	chr1	286172467	286178096	+	230.3	196	https://www.orthodb.org/v10?query=230716at32523	interleukin-1 receptor-associated kinase 1-binding protein 1
230718at32523	Complete	chr1	110504009	110507413	+	410.9	228	https://www.orthodb.org/v10?query=230718at32523	ARL14 effector protein
230754at32523	Complete	chr14	8959781	8964038	+	343.6	196	https://www.orthodb.org/v10?query=230754at32523	28S ribosomal protein S2, mitochondrial
230787at32523	Complete	chr2	354294017	354305040	-	297.4	216	https://www.orthodb.org/v10?query=230787at32523	Chromosome 5 open reading frame 51
230802at32523	Complete	chr10	22290762	22302137	+	507.8	255	https://www.orthodb.org/v10?query=230802at32523	ceroid-lipofuscinosis neuronal protein 6
230806at32523	Complete	chr9	19258720	19272088	+	342.9	352	https://www.orthodb.org/v10?query=230806at32523	interleukin-22 receptor subunit alpha-1
230813at32523	Complete	chr15	13216347	13236434	+	266.0	210	https://www.orthodb.org/v10?query=230813at32523	tRNA pseudouridine synthase-like 1
230820at32523	Complete	chr11	4720214	4730617	-	399.1	260	https://www.orthodb.org/v10?query=230820at32523	anamorsin
230821at32523	Complete	chr11	4733946	4756707	+	428.2	224	https://www.orthodb.org/v10?query=230821at32523	ubiquinone biosynthesis protein COQ9, mitochondrial
230860at32523	Complete	chr3	214636035	214647002	-	517.3	294	https://www.orthodb.org/v10?query=230860at32523	WD repeat domain 77
230953at32523	Complete	chr2	66138597	66141167	+	537.9	226	https://www.orthodb.org/v10?query=230953at32523	Potassium channel tetramerization domain containing 6
231255at32523	Complete	chr4	105247594	105271129	-	436.4	243	https://www.orthodb.org/v10?query=231255at32523	Tetraspanin
231266at32523	Complete	chr3	41142737	41151856	+	449.8	247	https://www.orthodb.org/v10?query=231266at32523	Lactamase beta 2
231362at32523	Complete	chr5	74833041	74861800	+	447.8	278	https://www.orthodb.org/v10?query=231362at32523	heat shock factor 2-binding protein
231389at32523	Complete	chrZ	170233723	170236874	-	476.7	288	https://www.orthodb.org/v10?query=231389at32523	Synaptosome associated protein 47
231396at32523	Complete	chr3	192864630	192876524	+	667.5	695	https://www.orthodb.org/v10?query=231396at32523	nuclear autoantigenic sperm protein isoform X1
231432at32523	Complete	chr12	13122581	13128040	+	362.7	200	https://www.orthodb.org/v10?query=231432at32523	Guanylyl cyclase domain containing 1
231500at32523	Complete	chr3	195482393	195490981	+	316.6	233	https://www.orthodb.org/v10?query=231500at32523	putative hydroxypyruvate isomerase
231557at32523	Complete	chr1	355445366	355454166	+	423.8	199	https://www.orthodb.org/v10?query=231557at32523	protein YIPF4
231836at32523	Complete	chr10	14245184	14259117	+	418.1	251	https://www.orthodb.org/v10?query=231836at32523	Poly 
231852at32523	Complete	chr2	117274717	117302495	+	520.4	289	https://www.orthodb.org/v10?query=231852at32523	transmembrane protein 115
231882at32523	Complete	chr5	41952191	41959996	+	488.9	315	https://www.orthodb.org/v10?query=231882at32523	major facilitator superfamily domain-containing protein 9
231884at32523	Missing
231887at32523	Complete	chr5	122100856	122106197	+	268.2	301	https://www.orthodb.org/v10?query=231887at32523	spindle and kinetochore-associated protein 3
231919at32523	Complete	chr1	434482654	434497500	-	397.7	194	https://www.orthodb.org/v10?query=231919at32523	14-3-3 protein
232093at32523	Complete	chr1	27330625	27356285	-	423.0	308	https://www.orthodb.org/v10?query=232093at32523	integral membrane protein GPR137C
232250at32523	Complete	chr5	141198483	141249869	+	354.9	217	https://www.orthodb.org/v10?query=232250at32523	Alkaline ceramidase 3
232281at32523	Complete	chr4	26141378	26160602	-	273.7	171	https://www.orthodb.org/v10?query=232281at32523	Myeloid leukemia factor 1
232302at32523	Complete	chr2	152596758	152597621	+	434.0	233	https://www.orthodb.org/v10?query=232302at32523	enoyl-CoA hydratase, mitochondrial
232312at32523	Complete	chr1	315839326	315857850	-	473.4	271	https://www.orthodb.org/v10?query=232312at32523	ethylmalonyl-CoA decarboxylase
232313at32523	Complete	chr2	138154926	138159520	-	391.1	234	https://www.orthodb.org/v10?query=232313at32523	calcium signal-modulating cyclophilin ligand
232356at32523	Complete	chr3	221767289	221850839	-	432.4	263	https://www.orthodb.org/v10?query=232356at32523	adenosine receptor A1
232364at32523	Complete	chr13	19217912	19219738	-	486.0	258	https://www.orthodb.org/v10?query=232364at32523	heme oxygenase 2
232374at32523	Complete	chr4	178874934	178875950	+	566.2	309	https://www.orthodb.org/v10?query=232374at32523	protein Tob2
232378at32523	Complete	chr1	84469991	84471997	+	847.3	574	https://www.orthodb.org/v10?query=232378at32523	coiled-coil domain-containing protein 177
232416at32523	Complete	chr2	298826728	298847192	-	370.5	320	https://www.orthodb.org/v10?query=232416at32523	Golgi membrane protein 1
232417at32523	Complete	chr15	15299269	15301481	+	477.4	326	https://www.orthodb.org/v10?query=232417at32523	ERBB receptor feedback inhibitor 1
232531at32523	Complete	chr1	434503980	434507293	-	454.6	245	https://www.orthodb.org/v10?query=232531at32523	adapter molecule crk isoform X1
232542at32523	Complete	chr5	1812795	1816704	+	205.9	201	https://www.orthodb.org/v10?query=232542at32523	borealin
232550at32523	Complete	chr1	403231666	403242214	-	273.4	236	https://www.orthodb.org/v10?query=232550at32523	centromere protein O
232639at32523	Complete	chr4	161309279	161329700	+	759.7	487	https://www.orthodb.org/v10?query=232639at32523	Cleavage and polyadenylation specific factor 6
232746at32523	Complete	chr3	27748513	27763644	+	430.4	233	https://www.orthodb.org/v10?query=232746at32523	ankyrin repeat domain-containing protein 46
232760at32523	Complete	chr1	87443925	87456175	-	423.1	205	https://www.orthodb.org/v10?query=232760at32523	NADH dehydrogenase 
233005at32523	Complete	chr2	297928297	297933590	-	507.1	289	https://www.orthodb.org/v10?query=233005at32523	Queuosine salvage protein
233141at32523	Complete	scaffold_88	286447	293885	-	292.4	241	https://www.orthodb.org/v10?query=233141at32523	V-set and immunoglobulin domain containing 8 
233149at32523	Complete	chr5	125613163	125616276	+	442.0	312	https://www.orthodb.org/v10?query=233149at32523	myb/SANT-like DNA-binding domain-containing protein 4
233200at32523	Complete	chrZ	49687420	49690447	+	477.3	310	https://www.orthodb.org/v10?query=233200at32523	C-C chemokine receptor type 7
233283at32523	Complete	chr6	26493871	26523028	-	365.9	216	https://www.orthodb.org/v10?query=233283at32523	3-hydroxybutyrate dehydrogenase type 2
233304at32523	Complete	chr2	183145434	183148964	+	281.4	166	https://www.orthodb.org/v10?query=233304at32523	rho GDP-dissociation inhibitor 1
233324at32523	Complete	chr11	27970618	27972859	-	232.7	178	https://www.orthodb.org/v10?query=233324at32523	transmembrane emp24 domain-containing protein 6
233383at32523	Complete	chr1	225342116	225346479	+	382.5	232	https://www.orthodb.org/v10?query=233383at32523	potassium channel regulatory protein
233557at32523	Complete	chr1	99934655	99954733	+	415.8	197	https://www.orthodb.org/v10?query=233557at32523	methylthioribulose-1-phosphate dehydratase
233570at32523	Complete	chr2	247512069	247516887	-	311.5	170	https://www.orthodb.org/v10?query=233570at32523	ribosomal RNA small subunit methyltransferase NEP1
233591at32523	Complete	chr2	243622666	243641806	-	469.4	244	https://www.orthodb.org/v10?query=233591at32523	follistatin-related protein 1
233720at32523	Complete	chr1	29651925	29663652	-	391.7	271	https://www.orthodb.org/v10?query=233720at32523	N(alpha)-acetyltransferase 30, NatC catalytic subunit
233806at32523	Complete	chr7	18813883	18834125	+	421.3	208	https://www.orthodb.org/v10?query=233806at32523	stanniocalcin-1
233812at32523	Complete	chr4	49318817	49333852	+	391.6	204	https://www.orthodb.org/v10?query=233812at32523	Chromosome 3 open reading frame 70
233820at32523	Complete	chr4	52931393	52938357	-	358.8	229	https://www.orthodb.org/v10?query=233820at32523	CutC copper transporter
233842at32523	Duplicated	chr1	415982119	415984449	+	434.0	205	https://www.orthodb.org/v10?query=233842at32523	protein orai-2
233842at32523	Duplicated	chrZ	20713218	20728348	+	395.3	207	https://www.orthodb.org/v10?query=233842at32523	protein orai-2
234005at32523	Complete	chr1	434329624	434356375	+	232.9	223	https://www.orthodb.org/v10?query=234005at32523	Rab interacting lysosomal protein
234299at32523	Complete	chr3	160016842	160097644	+	566.1	414	https://www.orthodb.org/v10?query=234299at32523	palmdelphin
234304at32523	Complete	chr1	59611287	59633553	+	392.7	222	https://www.orthodb.org/v10?query=234304at32523	Palmitoyltransferase
234308at32523	Duplicated	chr1	164944047	164985653	-	415.0	188	https://www.orthodb.org/v10?query=234308at32523	neurexophilin-2
234308at32523	Duplicated	chrZ	119380749	119381321	+	366.6	179	https://www.orthodb.org/v10?query=234308at32523	neurexophilin-2
234330at32523	Complete	chr4	105338214	105342089	-	393.2	223	https://www.orthodb.org/v10?query=234330at32523	exosome complex component RRP40
234357at32523	Complete	chr10	19910430	19916030	-	307.6	202	https://www.orthodb.org/v10?query=234357at32523	Mitochondrial ribosomal protein L46
234369at32523	Complete	chr3	104462756	104476378	-	402.6	248	https://www.orthodb.org/v10?query=234369at32523	inactive ubiquitin thioesterase FAM105A
234376at32523	Complete	chr2	377664215	377681277	+	427.4	239	https://www.orthodb.org/v10?query=234376at32523	Tubulin polyglutamylase complex subunit 2
234426at32523	Complete	chr3	154433888	154445306	+	551.6	292	https://www.orthodb.org/v10?query=234426at32523	Exostosin like glycosyltransferase 2
234428at32523	Complete	chr1	231017893	231030747	-	502.8	540	https://www.orthodb.org/v10?query=234428at32523	protein FAM161A
234435at32523	Complete	chr3	154743690	154758448	+	474.7	287	https://www.orthodb.org/v10?query=234435at32523	leucine-rich repeat-containing protein 39
234457at32523	Complete	chr5	4312867	4330591	-	419.8	292	https://www.orthodb.org/v10?query=234457at32523	GPALPP motifs-containing protein 1
234468at32523	Complete	chr1	246420459	246439600	+	403.5	241	https://www.orthodb.org/v10?query=234468at32523	NHL repeat-containing protein 3
234493at32523	Complete	chr10	16958411	16968669	-	661.3	587	https://www.orthodb.org/v10?query=234493at32523	Lines homolog 1
234694at32523	Complete	chr5	56777675	56792830	-	410.8	244	https://www.orthodb.org/v10?query=234694at32523	ankyrin repeat and SOCS box protein 9
234747at32523	Complete	chr4	30204281	30205267	+	450.8	261	https://www.orthodb.org/v10?query=234747at32523	probable G-protein coupled receptor 171
234795at32523	Complete	chr3	184847058	184859637	-	503.3	330	https://www.orthodb.org/v10?query=234795at32523	leucine-rich repeat-containing protein 42
