Orthogroup,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Signal
OG0012272,RAD51,0.4539237372714152,0.5,0.5,0.5,0.01123420851637869,0.04330549688229006,No significant signals
OG0012273,RMDN3,1.564031792966603e-9,5.583799973734729e-9,0.02046753864926654,0.04156913388189454,0.00606559561071595,0.0252000309242131,Selection associated with trait. No difference between FG-BG dist
OG0012274,GCHFR,5.566847084415016e-7,1.749927158319199e-6,1.118191481630504e-6,3.886276739771238e-6,1.625149685605676e-4,9.376030252821012e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012275,ZFYVE19,0.5,0.5,0.1786288252164763,0.29529204458899444,0.999120176584724,1,No significant signals
OG0012276,SPINT1,0.5,0.5,0.292311593320481,0.45108140666823154,0.9032655471718928,1,No significant signals
OG0012277,RHOV,6.564635501860039e-10,2.392014974025127e-9,3.243497803673279e-9,1.4566284376226549e-8,0.8119161370730021,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012278,VPS18,4.134162903024485e-5,1.1761027535428632e-4,0.5,0.5,0.8923521331292573,1,Selection associated with trait. No difference between FG-BG dist
OG0012279,COL5A3,0,0,0.1161407316467687,0.2007353488458431,0.00626084422198236,0.02589930492210104,Selection associated with trait. No difference between FG-BG dist
OG0012280,HDAC7,0,0,1.574851360430785e-13,1.057312930424206e-12,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012281,TWIST2,0.5,0.5,0.5,0.5,0.999785980328063,1,No significant signals
OG0012282,SLC48A1,0.02284032750393883,0.05695764243255531,0.5,0.5,0.2486485475251268,0.6055929443074737,No significant signals
OG0012283,RAPGEF3,0,0,0,0,0.00206757817068947,0.00960703307768963,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012284,NA,0.5,0.5,0.06939111722087077,0.12695042311512866,0.9820138834805552,1,No significant signals
OG0012285,ABHD12B,0.5,0.5,0,0,0.01437596285285714,0.05334102912352682,No evidence of episodic diversifying selection on test branches
OG0012286,NIN,0,0,0,0,0.1025408670391288,0.2942270103967575,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012287,SAV1,0.00180387549901328,0.00473914346340648,4.608571239145265e-5,1.3396901412013142e-4,0.5243816265997949,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012288,ATL1,0,0,0,0,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012289,MAP4K5,0,0,0.5,0.5,5.963007865261716e-13,1.0818421397479011e-11,Selection associated with trait
OG0012290,CDKL1,0.4980364078833528,0.5,3.686605428059875e-4,9.600927888784278e-4,1,1,No evidence of episodic diversifying selection on test branches
OG0012291,DMAC2L ATP5S,2.014249878001806e-11,7.901776266648969e-11,1.485089828889841e-12,9.140801834432919e-12,0.5708684841669832,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012292,SOS2,0.5,0.5,0.5,0.5,0.9999999955298048,1,No significant signals
OG0012293,VCPKMT,4.947431353485854e-12,2.005389739253704e-11,0,0,0.05721704256790949,0.17959966861903837,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012294,KLHDC2,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012295,KLHDC1,1.473265953677583e-13,6.5148919586744e-13,0.00107991296919701,0.00264972124622369,0.05635092764745542,0.1773312464949379,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012296,POLE2,0,0,4.512612505891411e-12,2.6584171971398416e-11,0.1593644604028486,0.42175536401414426,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012297,DNAAF2,0,0,0.00632603774371981,0.01388071263543389,0,0,Selection associated with trait
OG0012298,MGAT2,0,0,0.4777842622153619,0.5,0,0,Selection associated with trait
OG0012299,NA,5.903905142545796e-11,2.2607254470615623e-10,0.5,0.5,4.438066077394609e-5,2.8534193041436067e-4,Selection associated with trait
OG0012300,LRRD1,0.5,0.5,9.760644015255338e-9,4.1940721602790314e-8,0.9341975160657572,1,No evidence of episodic diversifying selection on test branches
OG0012301,KRIT1,0.5,0.5,0.5,0.5,0.9588437847334748,1,No significant signals
OG0012302,ANKIB1,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012303,NA,0.5,0.5,0.01552468740783769,0.03222610813802527,0.9757720590071888,1,No significant signals
OG0012304,RBM48,0.5,0.5,0.2431192563704647,0.3851279598444081,0.9996687455602846,1,No significant signals
OG0012305,EFCAB1,0,0,3.230765430461968e-5,9.552116171922744e-5,0.00143750673745135,0.00691890061507454,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012306,PRTFDC1,3.788542812799278e-9,1.3220181250792321e-8,0.4855727795292361,0.5,0.01070008603747896,0.04150539873076778,Selection associated with trait. No difference between FG-BG dist
OG0012307,ENKUR,0.5,0.5,0.5,0.5,0.8281303162401065,1,No significant signals
OG0012308,THNSL1,0.5,0.5,0.00315567992299298,0.00724191303462775,0.6135019407053542,1,No evidence of episodic diversifying selection on test branches
OG0012309,GPR158,0,0,0.00634960018141722,0.01391829786473775,1.552218361849933e-4,9.003282643062548e-4,Selection associated with trait
OG0012310,GAD2,0.5,0.5,0.5,0.5,0.8200969720646663,1,No significant signals
OG0012311,APBB1IP,0.5,0.5,0.3912553823779049,0.5,0.9964123230272756,1,No significant signals
OG0012312,NA,0.5,0.5,0.00543883821046736,0.01206245665642865,0.5282241763387125,1,No significant signals
OG0012313,PDSS1,0.5,0.5,0.5,0.5,0.9917958342789782,1,No significant signals
OG0012314,ACBD5,0,0,0.05416938417347184,0.10143120064419972,1.758391210415766e-10,2.323224051135578e-9,Selection associated with trait
OG0012315,MASTL,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012316,YME1L1,9.158818148335968e-11,3.4793859638147257e-10,5.878267389125558e-6,1.890297921892596e-5,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012318,RAB18,5.551115123125783e-17,2.9987110034663246e-16,0.5,0.5,1.4432899320127039e-15,3.348587418669689e-14,Selection associated with trait
OG0012319,SEMA6A,0.5,0.5,0.5,0.5,0.1273666340434078,0.34991455587671466,No significant signals
OG0012320,ADAMTS2,0.5,0.5,0,0,0.04639124302785025,0.14941191557983477,No evidence of episodic diversifying selection on test branches
OG0012321,RUFY1,0.0361050825943996,0.08838851054368717,0.5,0.5,0.9603441420259724,1,No significant signals
OG0012322,HNRNPH1,0,0,0.5,0.5,1.496247570287323e-12,2.6001057175233925e-11,Selection associated with trait
OG0012323,MAML1,0.5,0.5,5.309384804752515e-6,1.719588925910489e-5,0.7510072633197719,1,No evidence of episodic diversifying selection on test branches
OG0012324,LTC4S,0.2486605290285236,0.5,6.30845263860369e-7,2.256856103120146e-6,0.5432516518447167,1,No evidence of episodic diversifying selection on test branches
OG0012325,SQSTM1,0.5,0.5,4.102808865013019e-4,0.00106336351955144,0.5383485972093338,1,No evidence of episodic diversifying selection on test branches
OG0012326,TBC1D9B,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012327,RNF130,0.5,0.5,0,0,0.621959963225585,1,No evidence of episodic diversifying selection on test branches
OG0012328,FLT4,0,0,3.8213876507597893e-13,2.4808918776950645e-12,0.2934115113310163,0.6894334018622359,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012329,NA,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012330,HMGXB3,1.796895965355816e-13,7.889567571886979e-13,0.5,0.5,9.02827152368113e-5,5.498287246019459e-4,Selection associated with trait
OG0012331,CSF1R,0.5,0.5,8.604228440844963e-15,6.503143487080551e-14,8.896108779485878e-4,0.00447338322938238,No evidence of episodic diversifying selection on test branches
OG0012332,PDGFRB,2.547961841514734e-12,1.0510038978297667e-11,7.727152251391091e-14,5.32834865207478e-13,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012333,CDX1,0.5,0.5,5.368569243269228e-6,1.7361583793442413e-5,0.2516020621951296,0.6109327290226295,No evidence of episodic diversifying selection on test branches
OG0012334,SLC6A7,3.601588035972991e-6,1.0882731446686545e-5,5.345961617830852e-8,2.142841678587689e-7,0.9671198020470446,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012335,ARSI,0.5,0.5,7.044469861328118e-7,2.505665523219627e-6,0.8370306015536225,1,No evidence of episodic diversifying selection on test branches
OG0012336,TCOF1,0,0,1.229842175876072e-7,4.732349573157637e-7,1.418854041554951e-4,8.318945037680587e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012337,CD74,1.054711873393899e-15,5.312850146886381e-15,0.0014757880916415,0.00354566078430471,5.531695473814935e-5,3.491706245834752e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012338,RPS14,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012339,NDST1,4.489671741730872e-5,1.273471624154014e-4,0,0,0.6508606797348806,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012340,SYNPO,0,0,0.5,0.5,0.00646578796827845,0.02655763871521588,Selection associated with trait. No difference between FG-BG dist
OG0012341,MYOZ3,0.03783313597078453,0.0924359002516006,0.4164766602958225,0.5,0.5634927389264279,1,No significant signals
OG0012342,RBM22,0.5,0.5,1.046437265903588e-4,2.918423493113004e-4,0.5210813941535932,1,No evidence of episodic diversifying selection on test branches
OG0012343,SMIM3,0.5,0.5,8.157451603096888e-9,3.5332625712312555e-8,0.04577858239519672,0.1477686878209744,No evidence of episodic diversifying selection on test branches
OG0012344,GPX3,0.02311900553421492,0.05760779553501179,0.03432544585104874,0.06684347623649321,0.5120156121067787,1,No significant signals
OG0012345,ANXA6,0.5,0.5,0.00321298125401248,0.00736351463467925,0.9922224022991112,1,No evidence of episodic diversifying selection on test branches
OG0012347,CCDC69,0.5,0.5,5.331719943324487e-8,2.138123465687216e-7,0.7728203264200241,1,No evidence of episodic diversifying selection on test branches
OG0012348,GM2A,0.5,0.5,0.2271908402418865,0.36348854343747194,0.9753547597204016,1,No significant signals
OG0012349,NA,0.5,0.5,2.8536932261680192e-9,1.2882556692362042e-8,0.716879143299073,1,No evidence of episodic diversifying selection on test branches
OG0012350,FAT2,0.5,0.5,0,0,1.258143764760744e-4,7.467747695637503e-4,No evidence of episodic diversifying selection on test branches
OG0012351,ST18,0.00170747185349828,0.00449269121926852,1.181049243403898e-7,4.55066792182428e-7,0.4655313994003396,0.968776811596322,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012352,ZNF469,0,0,0.5,0.5,0.8601549859144456,1,Selection associated with trait. No difference between FG-BG dist
OG0012353,ZFPM1,0,0,0,0,0.1245737676795206,0.34311310805174133,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012354,NA,0.5,0.5,0.3133921420186858,0.4791698080036203,0.8245300026380837,1,No significant signals
OG0012355,ZC3H18,0.5,0.5,0,0,1.046996205844586e-6,8.745854406736532e-6,No evidence of episodic diversifying selection on test branches
OG0012356,NA,0,0,0.00804358576005254,0.01741535931135719,0.181631567990684,0.4695742539790797,Selection associated with trait. No difference between FG-BG dist
OG0012357,PIEZO1,0,0,2.109423746787797e-15,1.6949817181709933e-14,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012358,APRT,0.5,0.5,0.3552191866266025,0.5,0.9894318751712936,1,No significant signals
OG0012359,GALNS,9.893232051083611e-6,2.908153198711874e-5,0.01865281763746474,0.03811605285351118,0.2006708959446614,0.509717033608776,Selection associated with trait. No difference between FG-BG dist
OG0012360,PABPN1L,0.5,0.5,3.044166059784637e-7,1.133074249110934e-6,0.2210771269834724,0.5500866753637061,No evidence of episodic diversifying selection on test branches
OG0012361,CBFA2T3,2.915445662665661e-13,1.2634084509117993e-12,0.5,0.5,1.052051640026974e-6,8.779609346956058e-6,Selection associated with trait
OG0012362,CDH15,0.5,0.5,2.220446049250313e-16,1.9006666775679738e-15,0.0027540821384715,0.01249807384705421,No evidence of episodic diversifying selection on test branches
OG0012363,SLC22A31,2.109423746787797e-15,1.0401682680741651e-14,1.14960249542051e-7,4.4433497076235346e-7,0.01184204181432791,0.04516572492780684,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0012364,ANKRD11,0,0,0.5,0.5,0,0,Selection associated with trait
OG0012365,SPG7,0.5,0.5,5.551115123125783e-17,4.967874899227562e-16,0.09329036574526596,0.2716469802017266,No evidence of episodic diversifying selection on test branches
OG0012366,RPL13,0.5,0.5,0.5,0.5,0.9208111010433596,1,No significant signals
OG0012367,NA,0.5,0.5,7.05325629093978e-4,0.00177183364550463,0.7297976939520887,1,No evidence of episodic diversifying selection on test branches
OG0012368,NA,0,0,0.5,0.5,0,0,Selection associated with trait
OG0012369,DPEP1,0.5,0.5,0.05071080708121595,0.09542320601888298,0.391530045225625,0.8558717740689685,No significant signals
OG0012370,CHMP1A,0.5,0.5,1.23296556621022e-4,3.4067956609141906e-4,0.5816430943761988,1,No evidence of episodic diversifying selection on test branches
OG0012371,CDK10,0.4949024304822379,0.5,0.338109494211584,0.5,0.6760299878932379,1,No significant signals
OG0012372,SPATA2L,0.5,0.5,0.5,0.5,1,1,No significant signals
OG0012373,VPS9D1,0.5,0.5,0.1165288277250944,0.20132570875084188,0.8269279921012618,1,No significant signals
OG0012374,ZNF276,0.5,0.5,0,0,1.172663817931019e-4,6.993957739748477e-4,No evidence of episodic diversifying selection on test branches
OG0012375,FANCA,0,0,0.2815422028827733,0.4369559224798279,0,0,Selection associated with trait
OG0012376,TCF25,0.5,0.5,3.111028101798752e-11,1.6691157590183755e-10,0.00737553135294488,0.02989594769479393,No evidence of episodic diversifying selection on test branches
OG0012377,DEF8,0.4496977987110848,0.5,1.890495514356161e-6,6.4057745423798815e-6,0.8470686809378044,1,No evidence of episodic diversifying selection on test branches
OG0012378,DBNDD1,7.379342728891514e-5,2.06937239066193e-4,2.742805982336449e-13,1.8009289052457994e-12,1.847713666502937e-4,0.00105475686477021,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0012379,CDH1,0.4507497692890974,0.5,0.02150461335744397,0.04346121531885103,0.7473732066039065,1,No significant signals
OG0012380,HAS3,0.5,0.5,0.5,0.5,0.9492461286686724,1,No significant signals
OG0012381,UTP4,0,0,0.0278132213003815,0.0548906766553025,1.424494966428824e-10,1.899472949071655e-9,Selection associated with trait
