Orthogroups,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Branch-Site (null/alt),LRT (BS),P-value (BS),Adj. P-value (BS),Site (null/alt),LRT (Site),P-value (Site),Adj. P-value (Site),Signal (BUSTED-PH),Signal (PAML)
OG0012897,TECR,0,0,0.1193655584423473,0.2058568239856663,4.404225428800146e-9,4.9757397990648135e-8,bsA1/bsA,104.43303800000012,0,0,M1/M2,7.52473000000009,0.0232287393932062,0.11112546150691964,Selection associated with trait,PS_fg
OG0012909,EPB41L5,5.2038512943219934e-8,1.719516193244083e-7,0.1137927837393892,0.19711023828676424,1,1,bsA1/bsA,13.622838000001138,2.234506532969e-4,6.322416848766099e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012913,METTL5,0,0,0.0499833528857746,0.0941567122058105,2.420286193682841e-12,4.043466548287897e-11,bsA1/bsA,78.12797999999975,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012914,SSB,4.508602271469098e-6,1.3528933445663514e-5,0.01227968156556286,0.02588123825338066,0.3407421458000137,0.7729443066194805,bsA1/bsA,20.13613799999985,7.212103705578343e-6,2.313622376584307e-5,M1/M2,2.380572000000029,0.3041342692260317,0.8679278310471749,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012917,FASTKD1,0,0,0.5,0.5,2.555649025737239e-10,3.315830085266876e-9,bsA1/bsA,246.81321599999865,0,0,M1/M2,1.7512779999997292,0.4165957299366238,1,Selection associated with trait,PS_fg
OG0012923,NOSTRIN,0,0,0.0117144828397665,0.0247865854511832,6.125229381481745e-7,5.274401499238111e-6,bsA1/bsA,50.50191799999993,1.1904921493055554e-12,6.022097499505202e-12,M1/M2,2.27466000000004,0.3206740795987182,0.902171477377926,Selection associated with trait,PS_fg
OG0012931,CHMP2A,0,0,0.5,0.5,0,0,bsA1/bsA,284.6841419999996,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012946,YEATS4,5.900224753219163e-12,2.3793357415824155e-11,0.5,0.5,1.2319478770450589e-11,1.9004058695094367e-10,bsA1/bsA,27.79651400000012,1.3476872462447886e-7,4.879888474264537e-7,M1/M2,0.0016279999999824,0.9991863312081348,1,Selection associated with trait,PS_fg
OG0012955,NA,1.820765760385257e-14,8.4669032189006e-14,0.5,0.5,0.00863371464607987,0.03433647359704742,bsA1/bsA,39.900196000000506,2.672764232158897e-10,1.165606246953845e-9,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012959,RAVER1,0,0,0.5,0.5,9.668480813840308e-5,5.855215742685377e-4,bsA1/bsA,72.82748800000081,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012966,ANGPTL6,6.973394084397454e-10,2.53392487298719e-9,0.5,0.5,3.895266761124727e-4,0.00212143729079757,bsA1/bsA,50.493994000000384,1.1952661083114437e-12,6.038731009610769e-12,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012968,IKBKG,4.584676682267697e-4,0.00123754809757781,0.06307615213201212,0.11643793100478517,0.2285614746387153,0.5649731509635653,bsA1/bsA,17.599402000001646,2.7267407679554267e-5,8.323573301806107e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012969,G6PD,7.843725668976732e-14,3.535395934339824e-13,0.1941838747502685,0.3177888146915324,0.00452851748946792,0.0194894802167808,bsA1/bsA,21.266908000000512,3.995702079651053e-6,1.3034134111349683e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012974,TTC33,0,0,0.5,0.5,0,0,bsA1/bsA,262.8195160000005,0,0,M1/M2,1.4814160000000811,0.4767762384206252,1,Selection associated with trait,PS_fg
OG0012986,HERC2,0,0,0.5,0.5,0.03885526615451473,0.12741700390343708,bsA1/bsA,139.07877200000075,0,0,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012991,RP2,7.039085757054586e-7,2.2031192817920576e-6,0.06464273811794602,0.11902516078142655,0.00769047329764571,0.03105616235082876,bsA1/bsA,14.823223999999756,1.180724892746e-4,3.427897376118655e-4,M1/M2,0.1240339999999378,0.9398669089178552,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012995,PPP2R3B,5.779266228911339e-7,1.8160410292301648e-6,0.3340548640091356,0.5,0.3540774459259811,0.7963061894603536,bsA1/bsA,23.39712799999961,1.3177512959705595e-6,4.455906940492795e-6,M1/M2,1.907180000000153,0.38535511237913,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013002,PLA2G4C,0,0,0.4370500016558082,0.5,9.3483114582682e-9,1.0037256496259676e-7,bsA1/bsA,145.82879599999978,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013010,SGCG,0,0,0.5,0.5,1.110223024625157e-16,2.760882199743135e-15,bsA1/bsA,244.14200400000027,0,0,M1/M2,1.2914460000001782,0.5242833481837242,1,Selection associated with trait,PS_fg
OG0013031,POP4,1.366186771489808e-7,4.40827006729038e-7,0.5,0.5,0.3720515459905928,0.8259964286820396,bsA1/bsA,53.423736000000645,2.687849942617504e-13,1.409647237647593e-12,M1/M2,5.000000010113581e-5,0.9999750003124468,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013038,CMTM3,3.592681707687007e-13,1.5506766832081477e-12,0.4766103106982409,0.5,7.117763944908263e-8,6.851738507145283e-7,bsA1/bsA,48.78965200000039,2.849387392700465e-12,1.4132196531581502e-11,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013039,CKLF,0,0,0.06044004427751248,0.1120977589321888,1.554312234475219e-15,3.577398424773549e-14,bsA1/bsA,267.2894500000002,0,0,M1/M2,12.014059999999972,0.0024613876566663,0.0157822707060275,Selection associated with trait,PS_fg
OG0013041,BEAN1,2.0539125955565402e-14,9.530594960829115e-14,0.01168906844397744,0.02473885994477397,0.0869572877015653,0.2567479930976957,bsA1/bsA,25.15476200000012,5.290884398378992e-7,1.837231921162872e-6,M1/M2,0.7142020000001139,0.6997018242813695,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013047,CLEC3A,1.217397038177914e-7,3.9458254563264674e-7,0.5,0.5,2.330106816506028e-5,1.5680205591013348e-4,bsA1/bsA,20.04509999999982,7.563708780078393e-6,2.4225921463064325e-5,M1/M2,0.2058719999999994,0.902184711455415,1,Selection associated with trait,PS_fg
OG0013054,DENND6A,0,0,0.5,0.5,6.807165942035454e-10,8.391625934811228e-9,bsA1/bsA,33.545782000000145,6.960615750450927e-9,2.7682409704215063e-8,M1/M2,0.0472780000000057,0.97663821252205,1,Selection associated with trait,PS_fg
OG0013059,TASOR FAM208A,3.467405951251834e-8,1.1550011971567889e-7,0.03234424608821929,0.0632129868219173,0.02538646671423472,0.08766739143854241,bsA1/bsA,12.239959999998971,4.677683195218e-4,0.00127643124182366,M1/M2,0.173159999998461,0.917062180876264,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013068,GTF3C3,0,0,0.5,0.5,0,0,bsA1/bsA,158.60129400000005,0,0,M1/M2,0.0390459999998711,0.9806663396035304,1,Selection associated with trait,PS_fg
OG0013069,COQ10B,0,0,0.5,0.5,3.51119133767952e-10,4.455403201800376e-9,bsA1/bsA,77.89604400000007,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013070,HSPD1,1.2308865038335168e-10,4.64750951316547e-10,0.5,0.5,3.583157042736929e-4,0.00196505963547816,bsA1/bsA,43.42681200000061,4.401157216449292e-11,2.051433888332356e-10,M1/M2,0.6605060000001686,0.7187418687341616,1,Selection associated with trait,PS_fg
OG0013071,MOB4,1.298017249240502e-12,5.452932657731701e-12,0.01775635758061067,0.03643906058871348,1.553328508011598e-4,9.003687145567562e-4,bsA1/bsA,56.873181999999815,4.6518344731794065e-14,2.556779069132887e-13,M1/M2,5.444145999999819,0.0657383375054738,0.26368991402755876,Selection associated with trait,PS_fg
OG0013072,RFTN2,1.648843172052938e-6,5.051004888830487e-6,0.5,0.5,0.2459278979118192,0.600524838749685,bsA1/bsA,11.18786,8.233424911214e-4,0.00219081869405101,M1/M2,1.763426000000436,0.4140729967694985,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013076,TDRD3,0,0,0.0394331414269532,0.07590178067367727,6.706595738888987e-4,0.00345675280073527,bsA1/bsA,167.89952000000085,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013120,APEX2,0,0,0.1666826885690805,0.27787940413731893,1.529357414917776e-4,8.894528944017764e-4,bsA1/bsA,46.025566000000254,1.1671996702489196e-11,5.604350927025084e-11,M1/M2,9.596082000000024,0.0082458849253778,0.04538670293327742,Selection associated with trait,PS_fg
OG0013121,PFKFB1,1.475508437653872e-9,5.278648209779499e-9,0.08358172209599762,0.15012790016993843,0.00148563691208059,0.00712282650257364,bsA1/bsA,36.026466000000255,1.946556027476731e-9,8.020047616501947e-9,M1/M2,2.930274000000282,0.2310463359609177,0.7089821852057875,Selection associated with trait,PS_fg
OG0013123,ITIH6,1.110223024625157e-16,5.923471057402039e-16,0.5,0.5,5.1654563071323885e-8,5.09713328186131e-7,bsA1/bsA,57.90159399999902,2.753353101070388e-14,1.5288256392487148e-13,M1/M2,0.8684500000017579,0.6477664916263461,1,Selection associated with trait,PS_fg
OG0013124,PHF8,1.531552662470403e-12,6.412219032907048e-12,0.00471387017421803,0.01055467852203956,0.8191371915466557,1,bsA1/bsA,18.952478000001065,1.3401510594146517e-5,4.212717696048609e-5,M1/M2,5.420130000000427,0.0665324819631221,0.266377952016377,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013129,NA,0,0,0.5,0.5,0,0,bsA1/bsA,462.5701860000008,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013137,NA,0,0,0.1572065324168072,0.2639118004917652,1.120177034463765e-7,1.05206533282369e-6,bsA1/bsA,205.83162999999968,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013140,PLXNB3,4.247047158401074e-12,1.7279711381665676e-11,0.5,0.5,0.01092804546494308,0.04226654859682432,bsA1/bsA,45.47040199999901,1.549627093311301e-11,7.414313502959132e-11,M1/M2,0.1655520000022079,0.9205573289675796,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013142,BCAP31,3.752553823233029e-14,1.7191424450110445e-13,0.4681593640932185,0.5,2.237332490406807e-5,1.511465680872795e-4,bsA1/bsA,86.50751599999967,0,0,M1/M2,0.2891600000002654,0.8653856787793817,1,Selection associated with trait,PS_fg
OG0013148,C1QTNF7,4.049038881959177e-12,1.6481835599470705e-11,0.2051567421202812,0.33260143242954543,6.635665671383961e-7,5.691283520332686e-6,bsA1/bsA,43.80262200000016,3.6321834429031696e-11,1.7057203470456304e-10,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013151,NA,1.5461631974744708e-11,6.087577939465002e-11,0.5,0.5,0.00702655694908038,0.02864240406846051,bsA1/bsA,25.54998400000113,4.310696276599302e-7,1.5032882896814982e-6,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013164,PACSIN3,2.8310687127941488e-15,1.3818425629171216e-14,0.5,0.5,2.602752791069918e-8,2.662437665947881e-7,bsA1/bsA,95.1076520000006,0,0,M1/M2,2.5253079999993133,0.2829022068195531,0.8242828378144862,Selection associated with trait,PS_fg
OG0013165,ARFGAP2,7.993605777301127e-15,3.8009156261958215e-14,0.06651687472190265,0.12218998807967428,0.3642476148043763,0.8136949194658695,bsA1/bsA,28.901796000000104,7.614227948149478e-8,2.799459927205206e-7,M1/M2,1.4655320000001666,0.480577871609104,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013170,MDK,1.665334536937735e-15,8.282646599229402e-15,0.4652489789787088,0.5,0.01230576301739006,0.04674893465868902,bsA1/bsA,77.4733839999999,0,0,M1/M2,0.0089739999998528,0.9955230515451926,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013171,DGKZ,0,0,0.5,0.5,0,0,bsA1/bsA,1013.3559479999968,0,0,M1/M2,0.1092600000010861,0.946835412252612,1,Selection associated with trait,PS_fg
OG0013181,TP53I11,0,0,0.5,0.5,1.977727608493129e-5,1.3529845631541138e-4,bsA1/bsA,89.21004799999992,0,0,M1/M2,2.9137379999997397,0.2329645460197258,0.7128316878210413,Selection associated with trait,PS_fg
OG0013183,CD82,2.922107000813412e-13,1.265661360612576e-12,0.01866427530136222,0.03813046233663566,1.168589338629289e-7,1.0956632867278295e-6,bsA1/bsA,28.41529199999968,9.78890335456839e-8,3.577967417683743e-7,M1/M2,0.0157279999998536,0.992166840352278,1,Selection associated with trait,PS_fg
OG0013193,TRAF3,0,0,0.4645922630582958,0.5,1.914075700160112e-7,1.741788760166731e-6,bsA1/bsA,104.89090800000032,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013194,RCOR1,0,0,0.02368193947918212,0.04742964689952373,9.63339062964863e-8,9.161248627360356e-7,bsA1/bsA,57.984277999999904,2.6423307986078732e-14,1.4691865295405886e-13,M1/M2,0.039614000000256,0.9803878699074626,1,Selection associated with trait,PS_fg
OG0013197,MOK,0,0,0.00481859401444556,0.01077800790928196,3.157744637737325e-4,0.0017461419868996,bsA1/bsA,64.84181799999988,7.771561172376099e-16,4.7005223787384896e-15,M1/M2,11.599371999999676,0.0030285055468343,0.0189105520773258,Selection associated with trait,PS_fg
OG0013217,DDX1,1.026144532872975e-5,3.0112766319032636e-5,0.06726429078304508,0.12335350125799366,0.267072090741945,0.6391708720356173,bsA1/bsA,42.54709600000024,6.900058302505839e-11,3.165382276584084e-10,M1/M2,0.1828000000004976,0.912652576846358,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013224,COPS5,1.8152146452621313e-14,8.445627709730365e-14,0.5,0.5,9.2148511043888e-14,1.788011691869522e-12,bsA1/bsA,100.75518399999964,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013225,PPP1R42,2.2981616609740744e-14,1.0618414850010485e-13,0.1477427235339456,0.24986623597083552,7.486952416690951e-4,0.00382931951619642,bsA1/bsA,55.2621680000002,1.0547118733938988e-13,5.67047144101786e-13,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013235,PDE7A,3.187412700161874e-5,9.139784462293194e-5,0.5,0.5,0.6984088033844691,1,bsA1/bsA,8.3884079999998,0.0037762150736957,0.00926277982319624,M1/M2,0.029515999999603,0.9853503655410172,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013244,AQR,8.47474184439978e-7,2.636247876399558e-6,0.5,0.5,0.1218717190922607,0.3371732279489847,bsA1/bsA,11.22747999999956,8.059500400739e-4,0.00214735099172754,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013246,STXBP6,4.281678598394567e-6,1.2861383752345222e-5,0.5,0.5,0.03542353518338237,0.11781524730091893,bsA1/bsA,60.54765400000042,7.216449660063518e-15,4.1282561074353505e-14,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013262,ODR4,2.320830689295228e-7,7.419456514651239e-7,0.0932266380017846,0.16532445189906636,0.00196344639554557,0.00917904539068085,bsA1/bsA,29.967452000000776,4.393596042540082e-8,1.6436052567790304e-7,M1/M2,3.0216620000001058,0.2207264780224658,0.6849792683055514,Selection associated with trait,PS_fg
OG0013275,SMARCAL1,3.33066907387547e-16,1.729070795759947e-15,0.5,0.5,0.01021247577042284,0.03984615208171292,bsA1/bsA,23.135730000001782,1.5095934062792082e-6,5.08768026519224e-6,M1/M2,6.52174400000149,0.0383549379251726,0.17021984847783211,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013276,MARCHF4 MARCH4,0,0,0.5,0.5,2.220446049250313e-16,5.4590170767648316e-15,bsA1/bsA,59.4558219999999,1.2545520178264267e-14,7.077205657814729e-14,M1/M2,0.0077860000001237,0.9961145679006408,1,Selection associated with trait,PS_fg
OG0013281,ERCC3,1.0637063452278989e-10,4.0303479472864434e-10,0.5,0.5,0.1345428096749386,0.3667192047013916,bsA1/bsA,23.992260000000897,9.672375050895354e-7,3.2953368310447753e-6,M1/M2,0.0014420000006793,0.9992792598577044,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013288,ETFRF1,0,0,0.04869759856932382,0.09201506943644724,1.007538275032971e-9,1.2177704234825882e-8,bsA1/bsA,96.38952999999992,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013294,PUDP,0,0,0.4267665287147777,0.5,5.910614244986068e-5,3.706554759138365e-4,bsA1/bsA,129.42236000000003,0,0,M1/M2,2.488862000000154,0.2881047931283347,0.8337475185445105,Selection associated with trait,PS_fg
OG0013295,ABHD16A,0,0,0.5,0.5,4.06033973909814e-6,3.093724585819047e-5,bsA1/bsA,77.79375999999957,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013319,KLC1,0,0,0.5,0.5,0,0,bsA1/bsA,458.98133999999936,0,0,M1/M2,5.420000006779e-4,0.9997290367168442,1,Selection associated with trait,PS_fg
OG0013322,TRMT61A,0,0,0.5,0.5,0.02312466012720449,0.08102057034041604,bsA1/bsA,72.3930220000002,0,0,M1/M2,1.66000000263e-4,0.9999170034442731,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013324,EIF5,0,0,0.27170114810722,0.42350535585732746,0,0,bsA1/bsA,215.79834400000072,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013332,CAMK1G,0,0,0.5,0.5,1.4956891281059368e-10,1.9913374945582735e-9,bsA1/bsA,46.85612000000037,7.639444632445702e-12,3.7097398696028144e-11,M1/M2,1.169068000000152,0.5573655336425734,1,Selection associated with trait,PS_fg
OG0013333,DCUN1D5,2.702005286181475e-12,1.1134835117435467e-11,0.2517832512083135,0.396602157982662,1.699040328972945e-5,1.1744005596590948e-4,bsA1/bsA,44.21713200000022,2.9389823907877144e-11,1.3873976686825394e-10,M1/M2,0.066544000000249,0.9672754248886448,1,Selection associated with trait,PS_fg
OG0013334,NA,3.2820712814185526e-10,1.2117339961346482e-9,0.5,0.5,4.841582292726132e-4,0.00259436861679578,bsA1/bsA,27.05141200000071,1.9811545926007312e-7,7.085264268918321e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013338,REV1,3.2735480992585047e-11,1.2709414648265187e-10,0.01250792474121765,0.02631103079982925,0.3783838879329668,0.8366220256819652,bsA1/bsA,16.14229399999931,5.875713839287311e-5,1.7527955155804238e-4,M1/M2,8.077086000001145,0.017623130620386,0.08798253241740646,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013342,MITD1,4.4707564039736525e-8,1.4818048992718494e-7,0.00445648349591859,0.01000425633558483,0.1203186171464751,0.33405111093538514,bsA1/bsA,26.18081600000005,3.108958305242382e-7,1.09500528870517e-6,M1/M2,4.987818000000061,0.0825865041350499,0.31551055737143124,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013349,VWA3B,0,0,0.5,0.5,0,0,bsA1/bsA,246.07357799999957,0,0,M1/M2,9.466478000002098,0.0087979283498598,0.04814764355541109,Selection associated with trait,PS_fg
OG0013380,ATG9A,0,0,0.5,0.5,1.614105371583463e-7,1.4917835397357336e-6,bsA1/bsA,82.6230140000007,0,0,M1/M2,5.248660000001109,0.0724883079341595,0.28556221729734915,Selection associated with trait,PS_fg
OG0013384,GPCPD1,0,0,0.3733734838182529,0.5,1.292024265353575e-10,1.7308325065587983e-9,bsA1/bsA,158.07983400000012,0,0,M1/M2,0.2310140000008687,0.8909143358145131,1,Selection associated with trait,PS_fg
OG0013409,C5,0,0,0.4530742839933273,0.5,8.400280471221322e-12,1.3241535008733935e-10,bsA1/bsA,149.21463800000492,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013422,LHX8,0,0,0.5,0.5,0,0,bsA1/bsA,275.4637139999995,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013445,MTIF2,0,0,0.00472010569678232,0.01056590654421993,3.013671487073211e-5,1.9954332860850472e-4,bsA1/bsA,90.06431200000043,0,0,M1/M2,0.2122319999998581,0.8993203208679061,1,Selection associated with trait,PS_fg
OG0013448,CFAP36,0,0,0.0381976970473894,0.07375342932800265,0.1086541570254103,0.30831275759176274,bsA1/bsA,235.8334379999997,0,0,M1/M2,1.5446040000006178,0.4619484380873617,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013451,EFEMP1,4.996003610813204e-16,2.5598232828879504e-15,0.312304120886674,0.4777585048883289,9.9045981877377e-5,5.985641949488971e-4,bsA1/bsA,26.27450799999952,2.96172323888122e-7,1.0454124276537314e-6,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0013456,ELF2,5.368748315415228e-6,1.603214213995976e-5,0.4867896948376494,0.5,0.1656085527441225,0.4359472760243323,bsA1/bsA,11.132991999999833,8.480568576755e-4,0.00225436697058343,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0013457,SETD7,1.807121718266913e-5,5.2426521454515136e-5,0.0387130067704981,0.07463184686832046,0.1121875356791887,0.3161416261047538,bsA1/bsA,17.475478000000294,2.9103750463166375e-5,8.86748079141977e-5,M1/M2,0.0477959999998347,0.9763852959791962,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
